,screen_name_binary_n,name_binary_n,description_binary_n,status_binary_n,verified_n,followers_count_n,friends_count_n,statuses_count_n,listed_count_binary_n
1979,0,0,0,0,1,1178,487,1712,1
1980,0,0,0,0,1,1132,799,1054,1
1981,0,0,0,0,0,505,666,598,1
1982,0,0,0,0,0,248,220,329,1
1983,0,0,0,0,0,190,196,926,1
1984,0,0,0,0,1,1009,37,417,1
1985,0,0,0,0,1,1410,372,552,1
1986,0,0,1,0,0,69,473,1306,1
1987,0,0,0,0,1,870,662,1399,1
1988,0,0,0,0,1,945,122,1060,1
1989,0,0,0,0,0,337,296,1750,1
1990,0,0,0,0,1,1362,847,1414,1
1991,0,0,0,0,0,258,943,47,1
1992,0,0,0,0,1,854,2,328,1
1993,0,0,0,0,1,1546,574,1372,0
1994,0,0,0,0,1,1610,1129,1037,0
1995,0,0,0,0,0,46,54,161,1
1996,0,0,0,1,0,45,141,36,1
1997,0,0,0,0,1,1360,435,1559,0
1998,0,0,0,0,1,980,145,1801,1
1999,0,0,0,0,0,92,95,561,1
2000,0,0,0,0,0,57,144,409,1
2001,0,0,0,0,0,159,282,290,1
2002,0,0,0,0,0,624,36,101,1
2003,0,0,0,0,1,786,175,754,1
2004,0,0,0,0,1,1498,713,1395,1
2005,0,0,0,0,0,364,649,275,1
2006,0,0,0,1,0,18,317,103,1
2007,0,0,0,0,0,659,527,1050,1
2008,0,0,0,1,1,1503,1100,1892,1
2009,0,0,0,0,1,1507,55,1982,0
2010,0,0,0,0,0,2,5,6,1
2011,0,0,0,1,1,1341,872,1613,1
2012,0,0,0,0,1,1174,461,1195,1
2013,0,0,0,0,0,197,95,343,1
2014,0,0,0,0,1,821,488,519,1
2015,0,0,0,0,1,1080,897,1699,1
2016,0,0,0,0,0,7,19,13,1
2017,0,0,1,0,0,455,83,474,1
2018,0,0,0,0,0,235,441,357,1
2019,0,0,0,0,1,1584,52,1886,0
2020,0,0,0,1,1,1389,563,1784,1
2021,0,0,0,0,1,1461,363,1097,1
2022,0,0,0,1,1,1454,637,1467,1
2023,0,0,0,0,1,1106,468,851,1
2024,0,0,0,0,1,1014,541,897,1
2025,0,0,0,1,1,1616,1132,1517,0
2026,0,0,0,0,0,124,153,333,1
2027,0,0,1,0,1,1474,259,1216,1
2028,0,0,0,0,1,1565,24,414,0
2029,0,0,0,1,0,12,154,209,1
2030,0,0,0,0,0,7,55,19,1
2031,0,0,0,0,0,429,506,249,1
2032,0,0,0,0,0,923,700,499,1
2033,0,0,1,1,0,1160,1106,1905,1
2034,0,0,0,1,0,1186,326,1009,1
2035,0,0,0,0,0,324,448,994,1
2036,0,0,0,0,1,1309,1048,1790,1
2037,0,1,1,1,0,701,6,1412,1
2038,0,0,0,0,1,1438,164,901,1
2039,0,0,0,0,0,394,351,933,1
2040,0,0,0,0,0,306,212,1247,1
2041,0,0,0,0,0,176,523,559,1
2042,0,0,1,0,1,1588,322,581,0
2043,0,0,0,0,0,13,125,8,1
2044,0,0,1,1,0,929,930,2023,1
2045,0,0,0,0,1,1380,594,806,1
2046,0,0,0,0,1,1050,474,290,1
2047,0,0,1,1,1,955,33,589,1
2048,0,0,0,0,0,16,132,3,1
2049,0,0,0,1,0,718,941,848,1
2050,0,0,0,0,1,1495,855,1300,1
2051,0,0,0,0,1,1035,133,741,1
2052,0,0,0,0,0,210,699,454,1
2053,0,0,0,0,0,517,362,708,1
2054,0,0,0,0,1,1618,191,1236,0
2055,0,0,1,0,0,88,241,12,1
2056,0,0,0,1,0,312,795,1463,1
2057,0,0,0,0,0,1322,8,1634,1
2058,0,0,0,1,1,1382,79,507,1
2059,0,0,0,0,0,128,128,653,1
2060,0,0,0,0,0,535,948,1576,1
2061,0,0,1,0,0,639,686,752,1
2062,0,0,0,0,1,832,294,1033,1
2063,0,0,0,0,1,1258,338,1016,1
2064,0,0,0,0,0,199,274,1462,1
2065,0,0,0,0,1,1228,645,1781,1
2066,0,0,0,0,1,1450,383,1365,1
2067,0,0,0,1,1,1570,44,492,1
2068,0,0,1,0,0,660,491,459,1
2069,0,0,0,0,0,10,104,10,1
2070,1,1,1,1,1,1170,993,1763,1
2071,0,0,0,1,0,137,600,847,1
2072,0,0,0,0,0,43,8,274,1
2073,1,0,0,0,1,1524,546,712,1
2074,0,0,0,0,0,44,67,460,1
2075,0,0,0,1,0,132,447,25,1
2076,0,0,0,0,1,790,58,691,1
2077,0,0,0,0,1,946,257,1122,1
2078,0,0,1,1,1,1163,580,1581,1
2079,0,0,0,0,0,824,1014,1095,1
2080,0,0,0,0,0,90,62,1065,1
2081,0,0,0,0,1,1545,9,1802,1
2082,0,0,0,0,0,28,78,179,1
2083,0,0,0,1,0,38,378,16,1
2084,0,0,0,0,1,1040,329,1447,1
2085,0,0,0,0,0,10,69,491,1
2086,0,0,0,0,1,1262,609,1587,1
2087,0,0,0,0,0,32,30,12,1
2088,0,0,1,0,0,275,577,628,1
2089,0,0,0,0,0,24,83,7,1
2090,0,0,0,0,1,1532,40,762,0
2091,0,0,0,0,0,858,50,246,1
2092,0,0,0,0,1,1237,673,1662,1
2093,0,0,0,0,0,462,763,725,1
2094,0,0,0,0,1,1164,12,25,1
2095,0,0,0,0,1,1581,754,1147,0
2096,0,0,1,1,1,1500,638,1918,1
2097,0,0,0,0,1,1557,169,1616,1
2098,0,0,1,0,1,886,919,1128,1
2099,0,0,0,0,1,1604,792,1364,0
2100,0,0,0,0,1,1082,874,1004,1
2101,0,0,0,1,1,1297,1089,1166,1
2102,0,0,0,0,0,217,307,393,1
2103,0,0,1,0,1,1257,538,1223,1
2104,0,0,0,0,0,148,382,428,1
2105,0,0,0,0,1,1089,186,618,1
2106,0,0,0,1,1,977,536,1335,1
2107,0,0,0,0,1,1372,890,1557,1
2108,0,0,0,0,0,880,31,673,1
2109,0,0,0,0,0,89,64,195,1
2110,0,0,0,0,0,61,66,200,1
2111,1,1,0,0,1,1107,286,1698,1
2112,0,0,0,1,0,749,984,1257,1
2113,0,0,0,0,1,1235,493,1466,1
2114,0,0,0,0,1,1246,1095,805,1
2115,0,0,0,1,1,1148,471,534,1
2116,0,0,0,0,0,43,251,27,1
2117,0,0,0,0,1,1364,1134,1531,1
2118,0,0,0,0,1,1607,715,941,0
2119,0,0,0,0,1,1103,66,436,1
2120,0,0,0,1,0,24,17,817,1
2121,0,0,0,0,1,1348,254,1322,1
2122,0,0,1,1,0,249,673,260,1
2123,0,0,0,0,0,7,68,15,1
2124,0,0,0,1,0,46,70,145,1
2125,0,0,0,0,0,633,237,677,1
2126,0,0,1,0,0,340,856,196,1
2127,0,0,0,0,1,1519,748,1604,0
2128,0,0,0,0,1,1560,0,1227,0
2129,0,0,0,1,0,1300,55,1254,1
2130,0,0,0,0,0,61,548,184,1
2131,0,0,0,0,1,934,571,774,1
2132,0,0,0,0,0,4,14,29,1
2133,0,0,1,0,0,696,905,1803,1
2134,0,0,0,1,0,70,323,1030,1
2135,0,0,0,0,1,1298,562,938,1
2136,0,0,0,0,1,1363,1060,1690,1
2137,0,0,0,0,1,1452,573,1810,0
2138,0,0,0,0,1,1239,374,619,1
2139,0,0,0,0,1,1238,605,1438,1
2140,0,0,0,0,0,208,155,730,1
2141,0,0,0,0,0,203,93,1303,1
2142,0,0,0,0,0,41,71,1318,1
2143,0,0,0,0,1,1416,889,1403,1
2144,0,0,0,0,1,954,533,1298,1
2145,0,0,0,0,0,164,254,369,1
2146,0,0,0,0,0,207,560,511,1
2147,0,0,0,0,1,956,698,1026,1
2148,0,0,0,0,0,200,560,425,1
2149,0,0,0,0,0,608,572,1835,1
2150,0,0,1,0,0,57,631,25,1
2151,0,0,0,1,0,205,156,179,1
2152,0,0,0,0,1,1154,637,1646,1
2153,0,0,0,0,0,974,174,981,1
2154,0,0,0,0,0,174,397,697,1
2155,0,0,0,0,1,1338,458,720,1
2156,0,0,1,0,0,9,21,6,1
2157,1,1,0,1,1,1476,35,418,1
2158,0,0,0,0,0,1045,8,312,1
2159,0,0,0,0,0,473,490,317,1
2160,0,0,1,0,1,1041,674,1693,1
2161,0,0,0,0,0,177,140,152,1
2162,0,0,0,0,0,415,758,1176,1
2163,0,0,1,0,0,27,85,61,1
2164,0,0,0,0,0,97,259,16,1
2165,0,0,0,0,0,835,323,231,1
2166,0,0,0,0,0,24,12,57,1
2167,0,0,1,0,1,1067,26,1410,1
2168,0,0,0,0,0,349,708,593,1
2169,1,0,0,0,0,116,202,728,1
2170,0,0,0,1,0,483,719,350,1
2171,0,0,0,0,1,1586,292,1878,0
2172,0,0,0,0,0,73,354,686,1
2173,0,0,0,0,1,1352,460,1022,1
2174,0,0,0,0,1,1190,282,767,1
2175,0,0,1,0,0,711,550,1497,1
2176,0,0,1,0,1,1343,1043,1337,1
2177,1,1,0,1,0,5,19,9,1
2178,0,0,1,1,1,1478,1109,1913,1
2179,0,0,1,0,1,1337,459,999,1
2180,0,0,0,0,0,616,379,250,1
2181,0,0,1,0,0,62,117,531,1
2182,0,0,0,0,1,1561,255,1773,0
2183,0,0,0,0,1,1193,1041,1338,1
2184,0,0,0,0,0,37,86,39,1
2185,0,0,0,0,0,687,860,1319,1
2186,0,0,0,0,1,1206,980,1807,1
2187,0,0,0,0,1,862,661,1617,1
2188,0,0,1,1,0,1141,1115,1828,1
2189,0,0,0,0,0,32,70,4,1
2190,0,0,0,0,0,209,50,1343,1
2191,0,0,0,0,0,558,237,477,1
2192,0,0,0,0,0,20,185,32,1
2193,0,0,0,0,1,1187,102,824,1
2194,0,0,0,0,0,569,610,1579,1
2195,0,0,0,0,0,56,274,96,1
2196,0,0,0,0,0,0,276,36,1
2197,0,0,0,0,1,1293,430,1415,1
2198,0,0,0,0,1,1149,221,687,1
2199,1,0,0,0,0,350,424,516,1
2200,0,0,1,0,1,1600,338,1262,0
2201,0,0,0,0,0,40,136,220,1
2202,0,0,0,0,1,1542,617,2000,0
2203,0,0,0,0,0,275,455,1840,1
2204,0,0,1,0,0,1046,46,1347,1
2205,0,0,0,0,1,1068,680,1255,1
2206,0,0,0,0,1,1025,526,798,1
2207,0,0,0,0,0,6,96,1,1
2208,0,0,0,0,0,86,356,135,1
2209,0,0,0,0,0,53,358,122,1
2210,0,0,0,0,1,1611,216,876,0
2211,0,0,0,0,0,689,532,1106,1
2212,0,0,0,0,0,88,215,154,1
2213,0,0,0,0,0,91,783,16,1
2214,1,1,1,1,0,503,1,1968,1
2215,0,0,0,0,0,0,10,1,1
2216,0,0,0,0,0,699,700,1419,1
2217,0,0,0,0,0,232,233,600,1
2218,0,0,0,0,1,1222,677,1902,1
2219,0,0,0,0,0,359,620,1144,1
2220,0,0,0,0,0,489,480,1404,1
2221,0,0,0,0,0,57,67,536,1
2222,0,0,0,0,1,1515,326,869,0
2223,0,0,0,0,1,1357,366,588,1
2224,0,0,0,0,1,1051,411,1584,1
2225,0,0,0,1,0,920,377,925,1
2226,1,1,0,0,0,2,74,0,1
2227,0,0,0,0,0,84,101,134,1
2228,0,0,0,0,1,1374,0,205,1
2229,0,0,0,0,0,354,132,199,1
2230,0,0,0,0,0,131,172,10,1
2231,0,0,0,0,0,215,574,5,1
2232,0,0,0,0,1,1250,618,1864,1
2233,0,0,0,0,0,144,102,1127,1
2234,0,0,0,0,0,111,301,655,1
2235,0,1,0,0,0,68,128,629,1
2236,0,0,0,1,0,251,0,584,1
2237,0,0,0,1,1,1307,1011,1837,1
2238,0,0,0,1,1,1469,389,920,1
2239,0,0,1,0,1,964,465,645,1
2240,0,0,0,0,1,1511,99,1043,1
2241,0,0,1,0,1,1077,56,979,1
2242,0,0,0,0,0,5,5,29,1
2243,1,0,0,0,0,54,54,98,1
2244,0,0,0,0,0,212,363,290,1
2245,0,0,0,1,1,924,190,1031,1
2246,0,0,0,0,0,15,82,25,1
2247,0,0,0,1,1,1536,221,597,1
2248,0,0,0,0,1,985,759,1400,1
2249,0,0,0,0,0,12,14,27,1
2250,0,0,1,0,0,126,235,278,1
2251,0,0,0,0,1,1072,3,183,1
2252,0,0,0,0,0,15,59,5,1
2253,0,0,0,0,0,43,113,127,1
2254,0,0,0,0,0,537,393,633,1
2255,0,0,0,0,0,38,74,314,1
2256,0,0,1,0,0,898,1047,1624,1
2257,0,0,0,1,1,1497,433,871,0
2258,0,0,0,0,0,799,257,298,1
2259,0,0,0,0,0,316,479,733,1
2260,0,0,0,0,0,481,429,1010,1
2261,0,0,0,1,1,1551,514,64,0
2262,0,0,0,0,0,958,285,1199,1
2263,0,0,0,0,1,853,414,611,1
2264,0,0,0,0,1,818,373,301,1
2265,0,0,0,0,0,185,514,1485,1
2266,0,0,0,1,0,775,640,727,1
2267,0,0,0,0,0,138,304,455,1
2268,0,0,0,0,0,384,809,124,1
2269,0,0,0,0,0,21,111,7,1
2270,0,0,0,0,0,60,126,102,1
2271,0,0,0,0,0,631,25,9,1
2272,0,0,0,0,0,15,76,156,1
2273,0,0,0,0,0,15,23,2,1
2274,0,0,0,0,0,48,64,89,1
2275,0,0,0,0,1,1508,810,656,0
2276,0,0,0,0,1,1244,508,1542,1
2277,0,0,0,0,0,25,159,12,1
2278,0,0,0,0,0,651,244,612,1
2279,0,0,0,0,1,1256,192,498,1
2280,0,0,0,0,1,1566,31,953,0
2281,0,0,0,0,1,1488,358,1422,1
2282,0,0,0,0,0,331,229,1446,1
2283,0,0,0,0,1,1419,0,1295,1
2284,0,0,0,0,1,1263,113,965,1
2285,0,0,1,0,0,695,522,977,1
2286,0,0,0,0,0,767,623,1266,1
2287,0,0,1,0,0,0,20,2,1
2288,0,0,0,0,0,224,334,83,1
2289,0,0,0,0,0,205,625,202,1
2290,0,0,0,1,0,156,224,220,1
2291,0,0,0,0,0,225,162,2012,1
2292,0,0,0,0,1,1004,398,1474,1
2293,0,0,0,0,0,443,746,375,1
2294,0,0,0,0,1,1464,23,1282,1
2295,0,0,0,0,0,184,271,1070,1
2296,0,0,0,0,1,925,362,513,1
2297,0,0,0,0,1,1195,542,845,1
2298,0,0,0,1,0,129,86,52,1
2299,0,0,0,0,1,1299,33,501,1
2300,0,0,0,0,0,25,14,215,1
2301,0,0,1,0,1,1202,921,1740,0
2302,0,0,0,0,1,806,236,1111,1
2303,0,0,0,0,1,1094,1061,1950,1
2304,0,0,0,0,1,1332,196,705,1
2305,0,0,0,1,0,81,60,20,1
2306,0,0,0,1,0,783,270,464,1
2307,0,0,0,0,0,50,250,20,1
2308,0,0,0,0,0,201,568,927,1
2309,0,0,0,0,0,94,350,120,1
2310,0,0,0,0,0,97,227,495,1
2311,0,0,0,0,0,911,1068,625,1
2312,0,0,0,0,1,1571,1033,1736,0
2313,0,0,0,0,1,1048,186,989,1
2314,0,0,0,0,1,1032,368,990,1
2315,0,0,0,0,1,1430,883,1623,0
2316,0,0,0,0,0,740,305,674,1
2317,0,0,0,0,1,1185,1,173,1
2318,0,0,0,0,0,104,121,21,1
2319,0,0,1,1,1,1475,428,1124,1
2320,0,0,1,0,0,197,877,36,1
2321,0,0,0,0,0,449,466,1650,1
2322,0,0,0,1,0,765,904,1053,1
2323,0,0,0,0,1,1354,1074,1435,1
2324,0,0,0,0,0,345,412,688,1
2325,0,0,0,0,0,44,97,24,1
2326,0,0,1,0,0,465,464,1067,1
2327,0,0,0,0,1,1201,223,1256,1
2328,0,0,0,0,0,35,293,78,1
2329,0,0,0,1,0,13,61,1,1
2330,0,0,0,1,1,1231,19,25,1
2331,0,0,0,0,0,943,257,822,1
2332,0,0,0,0,0,402,695,1700,1
2333,0,0,0,0,1,1022,477,1527,1
2334,0,0,0,1,0,163,424,603,1
2335,0,0,0,0,0,545,1006,122,1
2336,0,0,0,1,0,61,141,78,1
2337,0,0,1,1,0,45,135,357,1
2338,0,0,0,0,0,189,283,110,1
2339,0,0,0,1,1,1523,80,538,1
2340,0,0,0,0,0,86,175,1130,1
2341,0,0,0,0,0,276,231,1565,1
2342,0,0,0,1,0,9,30,1,1
2343,0,0,0,0,0,474,403,212,1
2344,0,0,0,1,1,1356,309,292,1
2345,0,0,0,1,0,59,92,63,1
2346,0,0,0,0,0,930,1065,873,1
2347,0,0,0,0,1,1210,300,756,1
2348,0,0,0,0,0,26,222,125,1
2349,0,0,0,0,1,1283,368,1649,1
2350,0,0,0,0,0,221,214,194,1
2351,0,0,0,0,0,168,441,1131,1
2352,0,0,0,0,1,1065,95,761,1
2353,0,0,0,0,0,249,264,1189,1
2354,0,0,0,0,0,25,209,28,1
2355,0,0,0,0,1,825,195,715,1
2356,0,0,0,0,1,1167,908,886,1
2357,0,0,0,0,0,1044,86,397,1
2358,0,0,0,0,0,67,82,458,1
2359,0,0,1,1,0,398,515,1626,1
2360,0,0,0,0,0,972,611,1136,1
2361,0,0,1,0,0,1038,275,1348,1
2362,0,0,0,0,0,112,148,984,1
2363,0,0,0,0,0,453,800,1386,1
2364,0,0,0,0,0,429,725,1164,1
2365,0,0,0,0,0,6,89,1,1
2366,0,0,0,0,0,36,174,27,1
2367,0,0,0,0,0,10,36,13,1
2368,0,0,0,1,0,859,314,1633,1
2369,0,0,0,0,1,905,857,1596,1
2370,0,0,0,1,0,120,230,556,1
2371,0,0,0,0,0,14,72,46,1
2372,0,0,0,1,1,950,540,1677,1
2373,0,0,0,0,1,1277,173,571,1
2374,0,0,0,0,1,1539,236,1129,1
2375,0,0,0,0,0,12,112,28,1
2376,0,0,0,0,0,5,16,2,1
2377,0,0,0,0,0,144,262,376,1
2378,0,0,0,0,0,406,331,644,1
2379,0,0,0,0,0,158,813,358,1
2380,0,0,0,0,0,252,87,1563,1
2381,0,0,0,0,1,927,532,1152,1
2382,0,0,0,0,1,1033,110,861,1
2383,0,0,0,1,0,36,7,2,1
2384,0,0,0,1,1,1459,1056,1904,1
2385,0,0,0,0,0,1057,570,1077,1
2386,0,0,0,0,0,93,254,0,1
2387,0,0,0,0,1,1066,1035,1253,1
2388,0,0,1,0,0,669,664,792,1
2389,0,0,0,0,0,207,247,429,1
2390,0,0,0,0,0,64,381,14,1
2391,0,0,0,1,0,130,688,131,1
2392,0,0,0,0,0,18,90,7,1
2393,0,0,0,0,1,1437,195,643,1
2394,0,0,0,0,0,12,16,15,1
2395,0,0,1,0,0,826,406,787,1
2396,0,0,0,1,0,85,306,1082,1
2397,0,0,0,0,0,434,693,709,1
2398,0,0,0,0,0,115,109,1226,1
2399,0,0,0,0,0,15,65,63,1
2400,0,0,0,1,1,1484,6,696,0
2401,0,0,0,0,0,688,940,166,1
2402,0,0,0,0,0,301,151,461,1
2403,0,0,0,0,1,1608,106,1664,0
2404,0,0,0,0,0,528,642,479,1
2405,0,0,0,0,0,98,593,601,1
2406,0,0,0,0,1,1401,398,1086,1
2407,0,0,0,0,1,1427,434,1177,1
2408,0,0,0,0,0,110,205,55,1
2409,0,0,0,0,0,32,54,16,1
2410,0,0,0,0,1,1593,323,986,0
2411,0,0,0,0,0,617,740,664,1
2412,0,0,1,0,0,906,81,448,1
2413,0,0,1,0,1,1327,337,228,1
2414,0,0,0,1,0,794,58,39,1
2415,0,0,1,0,0,304,281,748,1
2416,0,0,0,0,0,484,390,1578,1
2417,0,0,0,0,0,201,606,578,1
2418,0,0,0,0,1,721,902,530,1
2419,0,0,0,0,0,157,221,408,1
2420,0,0,0,0,1,1091,1021,1608,1
2421,0,0,0,0,1,1304,325,1575,1
2422,0,0,0,0,1,1385,1094,1072,1
2423,0,0,0,0,0,49,219,576,1
2424,0,0,0,1,0,1095,2,940,1
2425,0,0,0,0,0,269,793,334,1
2426,0,0,0,0,0,50,123,15,1
2427,0,0,0,1,1,1387,251,997,1
2428,0,0,0,0,1,1550,893,1036,0
2429,0,0,1,0,0,21,222,172,1
2430,0,0,0,0,1,1518,281,1471,1
2431,0,0,0,0,0,16,113,18,1
2432,0,0,0,0,0,48,284,145,1
2433,0,0,0,0,0,6,82,3,1
2434,0,0,0,0,1,1375,933,1427,1
2435,0,0,0,0,1,1109,911,1543,1
2436,0,0,0,0,1,1472,495,1374,0
2437,0,0,0,0,1,1434,616,1274,1
2438,0,0,0,0,0,66,410,327,1
2439,0,0,0,0,1,1426,50,542,1
2440,0,0,0,0,1,1458,1049,1185,1
2441,0,0,0,0,0,10,62,126,1
2442,0,0,0,0,0,497,878,683,1
2443,0,0,0,0,1,1349,427,1811,1
2444,0,0,0,0,1,1590,684,1887,0
2445,0,0,0,0,0,85,124,681,1
2446,0,0,0,0,0,9,54,48,1
2447,0,0,1,0,0,629,994,1456,1
2448,0,0,1,0,0,744,225,400,1
2449,0,0,0,1,1,1097,629,1986,1
2450,0,0,0,1,1,1060,973,1896,1
2451,0,0,0,0,0,982,54,371,1
2452,0,0,0,0,1,1543,681,1882,0
2453,0,0,0,0,0,300,55,53,1
2454,0,0,0,1,1,601,431,206,1
2455,0,0,0,0,0,188,318,289,1
2456,0,0,0,0,0,764,837,1175,1
2457,0,0,0,0,0,98,768,113,1
2458,0,0,0,0,1,1440,438,669,1
2459,0,0,1,1,1,1325,1098,1408,1
2460,0,0,0,0,0,334,602,983,1
2461,0,0,0,0,1,1510,293,1044,0
2462,0,0,0,0,0,388,651,539,1
2463,0,0,1,0,0,496,711,533,1
2464,0,0,1,0,0,609,306,544,1
2465,0,0,0,0,1,908,849,1085,1
2466,0,0,1,0,1,1445,134,284,0
2467,0,0,0,0,0,146,65,90,1
2468,0,0,0,0,1,1071,697,1551,1
2469,0,0,0,0,1,1321,859,1863,1
2470,1,1,0,0,0,218,729,16,1
2471,0,0,0,0,1,1435,598,1970,0
2472,0,0,0,0,1,1316,36,219,1
2473,0,0,0,0,1,1198,739,634,1
2474,0,0,0,0,0,95,116,27,1
2475,0,0,0,0,0,4,10,1,1
2476,0,0,0,0,1,1289,235,1310,1
2477,0,0,0,0,0,993,516,178,1
2478,0,0,0,0,1,1090,980,1424,1
2479,0,0,0,0,1,1133,472,1099,1
2480,0,0,0,0,1,1168,250,1511,1
2481,0,0,0,0,0,720,882,1893,1
2482,0,0,0,0,0,23,39,11,1
2483,0,0,0,0,0,236,452,708,1
2484,0,0,0,0,0,310,316,847,1
2485,0,0,0,0,1,807,216,449,1
2486,0,0,0,0,0,204,324,1035,1
2487,0,0,0,0,0,508,655,1211,1
2488,0,0,0,1,0,459,593,404,1
2489,0,0,0,0,0,365,803,252,1
2490,0,0,0,0,1,1053,10,25,1
2491,0,0,0,0,0,101,83,121,1
2492,0,0,0,0,1,802,280,617,1
2493,0,0,0,0,0,588,786,1137,1
2494,0,0,0,0,1,1271,184,308,1
2495,0,0,0,0,1,1269,257,950,1
2496,0,0,0,1,0,175,170,208,1
2497,0,0,0,1,1,1159,156,987,1
2498,0,0,0,1,0,48,215,4,1
2499,0,0,0,0,0,247,259,193,1
2500,0,0,0,0,0,132,579,247,1
2501,0,0,0,0,1,781,368,326,1
2502,1,1,0,1,0,888,938,1421,1
2503,0,0,1,0,0,386,639,1458,1
2504,0,0,0,0,0,127,149,498,1
2505,0,0,0,0,1,1137,648,1884,1
2506,0,0,0,0,0,656,964,1354,1
2507,0,0,0,0,0,12,62,2,1
2508,0,0,0,1,1,1059,1026,993,1
2509,0,0,0,0,0,8,73,1,1
2510,0,0,0,0,0,259,332,320,1
2511,0,0,0,0,0,477,412,1235,1
2512,0,0,0,0,0,148,253,332,1
2513,0,0,0,0,0,317,258,1192,1
2514,0,0,1,0,1,1339,83,1378,1
2515,0,0,0,0,0,684,966,863,1
2516,0,0,0,0,1,1492,0,1614,0
2517,0,0,0,0,0,20,139,298,1
2518,0,0,0,0,1,1012,1045,1870,1
2519,0,0,1,1,1,1136,303,1346,1
2520,0,0,0,0,0,57,116,382,1
2521,0,0,1,1,0,1172,145,855,1
2522,0,0,0,0,0,392,159,1519,1
2523,0,0,0,0,0,268,587,1206,1
2524,0,0,0,0,1,1591,125,1454,0
2525,0,0,0,0,1,1274,926,840,1
2526,0,0,0,0,1,1394,545,1296,1
2527,0,0,0,1,0,540,717,570,1
2528,0,0,0,0,0,390,543,419,1
2529,0,0,0,0,1,710,581,573,1
2530,0,0,0,0,0,464,258,319,1
2531,0,0,0,1,1,1126,332,472,1
2532,0,0,0,0,1,1224,601,1611,1
2533,0,0,0,0,0,280,668,843,1
2534,0,0,0,0,0,165,130,14,1
2535,0,0,0,0,1,961,277,1515,1
2536,0,0,0,0,1,1496,137,602,0
2537,0,0,0,0,1,1381,1012,1293,1
2538,0,0,0,0,1,868,428,1499,1
2539,0,0,0,0,0,102,204,246,1
2540,0,0,0,0,0,355,646,1735,1
2541,0,0,0,1,1,996,203,412,1
2542,0,0,0,0,0,132,274,45,1
2543,0,0,0,0,1,1406,442,912,1
2544,0,0,0,0,1,1058,581,1361,1
2545,0,0,0,0,1,1505,1069,945,0
2546,0,0,0,1,1,896,1,451,1
2547,1,1,0,0,0,939,658,1290,1
2548,0,0,1,1,0,467,866,907,1
2549,0,0,1,0,0,662,188,1655,1
2550,0,0,1,0,1,1083,777,1460,1
2551,0,0,0,1,0,817,292,1591,1
2552,0,0,0,0,0,4,182,1,1
2553,0,0,0,1,1,962,784,1599,1
2554,0,0,0,0,1,1614,681,1339,0
2555,0,0,0,1,1,960,167,348,1
2556,0,0,0,0,1,1130,437,1820,1
2557,0,0,0,0,1,1320,190,690,1
2558,0,0,1,0,1,1099,744,1538,1
2559,0,0,0,0,0,32,158,58,1
2560,0,0,1,0,1,897,1000,1850,1
2561,0,0,0,0,1,1431,1036,1794,1
2562,0,0,0,0,0,769,995,1783,1
2563,0,0,0,0,0,403,466,522,1
2564,0,0,0,0,0,877,851,1743,1
2565,0,0,0,0,1,706,694,1544,1
2566,0,0,0,0,1,1527,436,1222,1
2567,0,0,0,0,1,1395,29,1198,1
2568,0,0,0,0,1,1232,338,1722,1
2569,0,0,0,0,0,602,987,625,1
2570,0,0,0,1,0,195,470,1520,1
2571,0,0,0,0,1,1209,576,1642,1
2572,0,0,0,0,0,597,772,403,1
2573,0,0,0,0,0,117,383,197,1
2574,0,0,0,1,1,1407,614,1250,1
2575,0,0,0,0,1,1499,492,1241,0
2576,0,0,0,0,1,999,378,1359,1
2577,0,0,0,1,0,527,345,794,1
2578,0,0,0,1,0,406,244,476,1
2579,0,0,0,0,1,1485,631,1717,1
2580,0,0,0,0,0,10,37,2,1
2581,0,0,0,0,0,59,668,98,1
2582,0,0,1,0,1,1347,774,1292,1
2583,0,0,0,0,1,1287,765,1377,1
2584,0,0,0,0,1,1373,237,2004,0
2585,1,1,1,0,0,509,133,1063,1
2586,0,0,0,0,1,915,937,1312,1
2587,0,0,0,0,1,935,1053,776,1
2588,0,0,0,0,0,122,119,88,1
2589,0,0,0,0,0,149,894,402,1
2590,0,0,0,0,1,1061,481,1915,1
2591,0,0,0,0,0,580,164,325,1
2592,0,0,0,0,1,1253,888,1725,1
2593,0,0,0,1,1,1233,1075,846,1
2594,0,0,0,0,1,1276,428,1384,1
2595,0,0,1,0,0,515,358,344,1
2596,0,0,0,0,0,40,307,40,1
2597,0,0,0,0,0,193,960,63,1
2598,0,0,0,0,1,1415,745,1749,0
2599,0,0,0,0,0,32,166,0,1
2600,0,0,1,0,0,103,91,260,1
2601,0,0,0,0,0,418,588,541,1
2602,0,0,0,0,0,211,160,229,1
2603,0,0,0,0,0,22,92,10,1
2604,0,0,0,0,0,1042,975,1283,1
2605,0,0,0,0,0,31,72,526,1
2606,0,0,0,0,1,1315,591,1161,1
2607,0,0,0,0,0,9,24,30,1
2608,0,0,0,0,1,1056,627,1985,1
2609,0,0,0,0,1,1216,406,1739,1
2610,0,0,0,0,0,32,95,54,1
2611,0,0,0,1,1,922,279,795,1
2612,0,0,0,0,0,203,445,700,1
2613,0,0,0,0,0,287,346,362,1
2614,0,0,0,0,1,1261,1117,1734,1
2615,0,0,0,0,0,55,53,43,1
2616,0,0,0,1,0,199,525,439,1
